property_id,check_in_date,room_category,successful_bookings,capacity,remaining_rooms
16562,2022-07-13,RT1,14,31,17
16563,2022-07-13,RT1,27,41,14
17559,2022-07-13,RT1,18,32,14
17562,2022-07-13,RT1,9,20,11
17563,2022-07-13,RT1,16,25,9
18558,2022-07-13,RT1,7,15,8
18559,2022-07-13,RT1,19,42,23
18561,2022-07-13,RT1,23,33,10
18562,2022-07-13,RT1,26,38,12
18563,2022-07-13,RT1,14,27,13
19559,2022-07-13,RT1,12,24,12
19561,2022-07-13,RT1,20,36,16
17564,2022-07-13,RT1,6,16,10
19562,2022-07-13,RT2,13,23,10
18563,2022-07-13,RT2,15,29,14
17561,2022-07-13,RT2,23,36,13
17558,2022-07-13,RT2,26,50,24
16562,2022-07-13,RT2,23,43,20
16561,2022-07-13,RT2,16,24,8
16558,2022-07-13,RT2,12,22,10
19560,2022-07-13,RT2,23,38,15
16563,2022-07-13,RT2,20,38,18
16559,2022-07-13,RT2,27,41,14
19559,2022-07-13,RT2,21,41,20
19558,2022-07-13,RT2,17,39,22
17559,2022-07-13,RT2,26,39,13
16560,2022-07-13,RT2,19,34,15
18562,2022-07-13,RT2,22,34,12
18559,2022-07-13,RT2,18,44,26
17563,2022-07-13,RT2,28,44,16
17562,2022-07-13,RT2,13,30,17
18558,2022-07-13,RT2,18,30,12
17564,2022-07-13,RT2,16,40,24
18561,2022-07-13,RT2,23,40,17
18560,2022-07-13,RT2,27,40,13
17560,2022-07-13,RT2,21,45,24
19561,2022-07-13,RT2,24,45,21
19563,2022-07-13,RT2,22,45,23
16559,2022-07-13,RT1,19,30,11
19562,2022-07-13,RT3,19,29,10
19561,2022-07-13,RT3,14,29,15
18562,2022-07-13,RT3,18,29,11
17558,2022-07-13,RT3,15,27,12
17562,2022-07-13,RT3,11,27,16
19559,2022-07-13,RT3,12,27,15
16559,2022-07-13,RT3,23,32,9
16558,2022-07-13,RT3,6,8,2
18560,2022-07-13,RT3,15,24,9
17563,2022-07-13,RT3,8,16,8
19558,2022-07-13,RT3,8,21,13
16561,2022-07-13,RT3,13,21,8
17560,2022-07-13,RT3,13,25,12
18558,2022-07-13,RT3,13,26,13
18561,2022-07-13,RT3,13,25,12
16560,2022-07-13,RT3,10,20,10
17561,2022-07-13,RT3,10,19,9
18559,2022-07-13,RT3,10,23,13
18563,2022-07-13,RT3,12,23,11
19560,2022-07-13,RT3,12,19,7
16562,2022-07-13,RT3,11,18,7
16563,2022-07-13,RT3,11,20,9
17559,2022-07-13,RT3,11,16,5
17564,2022-07-13,RT3,11,24,13
19559,2022-07-13,RT4,2,3,1
16558,2022-07-13,RT4,2,3,1
16560,2022-07-13,RT4,4,7,3
19561,2022-07-13,RT4,4,7,3
18561,2022-07-13,RT4,5,9,4
16561,2022-07-13,RT4,6,10,4
17560,2022-07-13,RT4,6,13,7
17564,2022-07-13,RT4,6,17,11
18560,2022-07-13,RT4,10,15,5
19560,2022-07-13,RT4,10,16,6
18559,2022-07-13,RT4,8,19,11
17563,2022-07-13,RT4,11,19,8
19562,2022-07-13,RT4,9,14,5
17559,2022-07-13,RT4,9,14,5
18558,2022-07-13,RT4,9,20,11
18562,2022-07-13,RT4,12,20,8
18563,2022-07-13,RT4,9,18,9
16563,2022-07-13,RT4,12,18,6
16559,2022-07-13,RT4,12,18,6
16562,2022-07-13,RT4,3,6,3
17558,2022-07-13,RT4,3,6,3
17562,2022-07-13,RT4,3,6,3
19563,2022-07-13,RT4,3,6,3
19558,2022-07-13,RT4,3,7,4
17561,2022-07-13,RT4,3,4,1
16559,2022-07-14,RT1,21,30,9
18560,2022-07-14,RT1,18,30,12
19562,2022-07-14,RT1,19,30,11
19563,2022-07-14,RT1,15,30,15
17558,2022-07-14,RT1,10,19,9
16558,2022-07-14,RT1,13,19,6
17560,2022-07-14,RT1,22,40,18
19558,2022-07-14,RT1,18,40,22
19560,2022-07-14,RT1,17,26,9
17561,2022-07-14,RT1,17,26,9
16560,2022-07-14,RT1,19,34,15
16561,2022-07-14,RT1,10,18,8
16562,2022-07-14,RT1,15,31,16
16563,2022-07-14,RT1,25,41,16
17559,2022-07-14,RT1,19,32,13
17562,2022-07-14,RT1,10,20,10
17563,2022-07-14,RT1,16,25,9
18558,2022-07-14,RT1,8,15,7
18559,2022-07-14,RT1,19,42,23
18561,2022-07-14,RT1,18,33,15
18562,2022-07-14,RT1,26,38,12
18563,2022-07-14,RT1,13,27,14
19559,2022-07-14,RT1,13,24,11
19561,2022-07-14,RT1,19,36,17
17564,2022-07-14,RT1,6,16,10
19562,2022-07-14,RT2,16,23,7
18563,2022-07-14,RT2,15,29,14
17561,2022-07-14,RT2,24,36,12
17558,2022-07-14,RT2,25,50,25
16562,2022-07-14,RT2,20,43,23
16561,2022-07-14,RT2,14,24,10
16558,2022-07-14,RT2,14,22,8
19560,2022-07-14,RT2,25,38,13
16563,2022-07-14,RT2,26,38,12
16559,2022-07-14,RT2,23,41,18
19559,2022-07-14,RT2,23,41,18
19558,2022-07-14,RT2,17,39,22
17559,2022-07-14,RT2,23,39,16
16560,2022-07-14,RT2,16,34,18
18562,2022-07-14,RT2,24,34,10
18559,2022-07-14,RT2,17,44,27
17563,2022-07-14,RT2,31,44,13
17562,2022-07-14,RT2,12,30,18
18558,2022-07-14,RT2,16,30,14
17564,2022-07-14,RT2,19,40,21
18561,2022-07-14,RT2,26,40,14
18560,2022-07-14,RT2,23,40,17
17560,2022-07-14,RT2,26,45,19
19561,2022-07-14,RT2,24,45,21
19563,2022-07-14,RT2,25,45,20
19563,2022-07-14,RT3,14,29,15
19562,2022-07-14,RT3,19,29,10
19561,2022-07-14,RT3,15,29,14
18562,2022-07-14,RT3,20,29,9
17558,2022-07-14,RT3,15,27,12
17562,2022-07-14,RT3,12,27,15
19559,2022-07-14,RT3,15,27,12
16559,2022-07-14,RT3,20,32,12
16558,2022-07-14,RT3,5,8,3
18561,2022-07-14,RT3,15,25,10
16561,2022-07-14,RT3,15,21,6
19558,2022-07-14,RT3,8,21,13
18558,2022-07-14,RT3,13,26,13
18560,2022-07-14,RT3,13,24,11
17560,2022-07-14,RT3,14,25,11
17561,2022-07-14,RT3,14,19,5
16562,2022-07-14,RT3,9,18,9
17559,2022-07-14,RT3,9,16,7
17563,2022-07-14,RT3,9,16,7
18559,2022-07-14,RT3,9,23,14
16560,2022-07-14,RT3,10,20,10
17564,2022-07-14,RT3,10,24,14
16563,2022-07-14,RT3,12,20,8
18563,2022-07-14,RT3,12,23,11
19560,2022-07-14,RT3,11,19,8
19559,2022-07-14,RT4,2,3,1
16558,2022-07-14,RT4,2,3,1
16560,2022-07-14,RT4,4,7,3
19561,2022-07-14,RT4,4,7,3
16561,2022-07-14,RT4,6,10,4
17560,2022-07-14,RT4,6,13,7
18561,2022-07-14,RT4,6,9,3
17564,2022-07-14,RT4,7,17,10
18560,2022-07-14,RT4,9,15,6
19560,2022-07-14,RT4,10,16,6
18559,2022-07-14,RT4,7,19,12
17563,2022-07-14,RT4,12,19,7
19562,2022-07-14,RT4,10,14,4
17559,2022-07-14,RT4,10,14,4
18558,2022-07-14,RT4,10,20,10
18562,2022-07-14,RT4,12,20,8
18563,2022-07-14,RT4,10,18,8
16563,2022-07-14,RT4,11,18,7
16559,2022-07-14,RT4,12,18,6
16562,2022-07-14,RT4,3,6,3
17558,2022-07-14,RT4,3,6,3
17562,2022-07-14,RT4,3,6,3
19563,2022-07-14,RT4,3,6,3
19558,2022-07-14,RT4,3,7,4
17561,2022-07-14,RT4,3,4,1
16559,2022-07-15,RT1,18,30,12
18560,2022-07-15,RT1,21,30,9
19562,2022-07-15,RT1,20,30,10
19563,2022-07-15,RT1,17,30,13
17558,2022-07-15,RT1,9,19,10
16558,2022-07-15,RT1,11,19,8
17560,2022-07-15,RT1,21,40,19
19558,2022-07-15,RT1,15,40,25
19560,2022-07-15,RT1,17,26,9
17561,2022-07-15,RT1,15,26,11
16560,2022-07-15,RT1,18,34,16
16561,2022-07-15,RT1,13,18,5
16562,2022-07-15,RT1,14,31,17
16563,2022-07-15,RT1,23,41,18
17559,2022-07-15,RT1,19,32,13
17562,2022-07-15,RT1,8,20,12
17563,2022-07-15,RT1,15,25,10
18558,2022-07-15,RT1,8,15,7
18559,2022-07-15,RT1,17,42,25
18561,2022-07-15,RT1,22,33,11
18562,2022-07-15,RT1,20,38,18
18563,2022-07-15,RT1,15,27,12
19559,2022-07-15,RT1,12,24,12
19561,2022-07-15,RT1,19,36,17
17564,2022-07-15,RT1,7,16,9
19562,2022-07-15,RT2,14,23,9
18563,2022-07-15,RT2,14,29,15
17561,2022-07-15,RT2,23,36,13
17558,2022-07-15,RT2,28,50,22
16562,2022-07-15,RT2,22,43,21
16561,2022-07-15,RT2,16,24,8
16558,2022-07-15,RT2,13,22,9
19560,2022-07-15,RT2,25,38,13
16563,2022-07-15,RT2,25,38,13
16559,2022-07-15,RT2,28,41,13
19559,2022-07-15,RT2,19,41,22
19558,2022-07-15,RT2,18,39,21
17559,2022-07-15,RT2,21,39,18
16560,2022-07-15,RT2,17,34,17
18562,2022-07-15,RT2,20,34,14
18559,2022-07-15,RT2,20,44,24
17563,2022-07-15,RT2,29,44,15
17562,2022-07-15,RT2,13,30,17
18558,2022-07-15,RT2,15,30,15
17564,2022-07-15,RT2,17,40,23
18561,2022-07-15,RT2,25,40,15
18560,2022-07-15,RT2,25,40,15
17560,2022-07-15,RT2,23,45,22
19561,2022-07-15,RT2,20,45,25
19563,2022-07-15,RT2,20,45,25
19563,2022-07-15,RT3,13,29,16
19562,2022-07-15,RT3,21,29,8
19561,2022-07-15,RT3,13,29,16
18562,2022-07-15,RT3,19,29,10
17558,2022-07-15,RT3,13,27,14
17562,2022-07-15,RT3,12,27,15
19559,2022-07-15,RT3,13,27,14
16559,2022-07-15,RT3,19,32,13
16558,2022-07-15,RT3,5,8,3
19558,2022-07-15,RT3,8,21,13
16561,2022-07-15,RT3,13,21,8
18558,2022-07-15,RT3,14,26,12
18560,2022-07-15,RT3,14,24,10
18561,2022-07-15,RT3,14,25,11
16562,2022-07-15,RT3,9,18,9
17559,2022-07-15,RT3,10,16,6
17563,2022-07-15,RT3,10,16,6
16563,2022-07-15,RT3,12,20,8
17560,2022-07-15,RT3,12,25,13
17561,2022-07-15,RT3,12,19,7
16560,2022-07-15,RT3,11,20,9
18559,2022-07-15,RT3,11,23,12
18563,2022-07-15,RT3,11,23,12
19560,2022-07-15,RT3,11,19,8
17564,2022-07-15,RT3,11,24,13
19559,2022-07-15,RT4,2,3,1
16558,2022-07-15,RT4,2,3,1
16562,2022-07-15,RT4,4,6,2
17558,2022-07-15,RT4,4,6,2
19563,2022-07-15,RT4,4,6,2
19561,2022-07-15,RT4,4,7,3
16561,2022-07-15,RT4,5,10,5
18561,2022-07-15,RT4,5,9,4
17560,2022-07-15,RT4,6,13,7
17564,2022-07-15,RT4,8,17,9
18560,2022-07-15,RT4,11,15,4
19560,2022-07-15,RT4,9,16,7
18559,2022-07-15,RT4,9,19,10
17563,2022-07-15,RT4,13,19,6
19562,2022-07-15,RT4,9,14,5
17559,2022-07-15,RT4,9,14,5
18558,2022-07-15,RT4,10,20,10
18562,2022-07-15,RT4,13,20,7
18563,2022-07-15,RT4,9,18,9
16563,2022-07-15,RT4,13,18,5
16559,2022-07-15,RT4,9,18,9
17562,2022-07-15,RT4,3,6,3
16560,2022-07-15,RT4,3,7,4
19558,2022-07-15,RT4,3,7,4
17561,2022-07-15,RT4,3,4,1
19563,2022-07-16,RT3,21,29,8
18560,2022-07-16,RT1,25,30,5
19562,2022-07-16,RT1,28,30,2
19563,2022-07-16,RT1,21,30,9
17558,2022-07-16,RT1,14,19,5
16558,2022-07-16,RT1,16,19,3
17560,2022-07-16,RT1,31,40,9
19558,2022-07-16,RT1,24,40,16
19560,2022-07-16,RT1,25,26,1
17561,2022-07-16,RT1,25,26,1
16560,2022-07-16,RT1,25,34,9
16561,2022-07-16,RT1,17,18,1
16562,2022-07-16,RT1,22,31,9
16563,2022-07-16,RT1,34,41,7
17559,2022-07-16,RT1,29,32,3
17562,2022-07-16,RT1,13,20,7
17563,2022-07-16,RT1,21,25,4
18558,2022-07-16,RT1,11,15,4
18559,2022-07-16,RT1,25,42,17
18561,2022-07-16,RT1,29,33,4
18562,2022-07-16,RT1,35,38,3
18563,2022-07-16,RT1,19,27,8
19559,2022-07-16,RT1,18,24,6
19561,2022-07-16,RT1,27,36,9
17564,2022-07-16,RT1,11,16,5
19562,2022-07-16,RT2,22,23,1
18563,2022-07-16,RT2,22,29,7
17561,2022-07-16,RT2,33,36,3
17558,2022-07-16,RT2,36,50,14
16562,2022-07-16,RT2,33,43,10
16561,2022-07-16,RT2,20,24,4
16558,2022-07-16,RT2,20,22,2
19560,2022-07-16,RT2,36,38,2
16563,2022-07-16,RT2,37,38,1
16559,2022-07-16,RT2,39,41,2
19559,2022-07-16,RT2,28,41,13
19558,2022-07-16,RT2,26,39,13
17559,2022-07-16,RT2,35,39,4
16560,2022-07-16,RT2,24,34,10
18562,2022-07-16,RT2,30,34,4
18559,2022-07-16,RT2,28,44,16
17563,2022-07-16,RT2,38,44,6
17562,2022-07-16,RT2,19,30,11
18558,2022-07-16,RT2,22,30,8
17564,2022-07-16,RT2,26,40,14
18561,2022-07-16,RT2,38,40,2
18560,2022-07-16,RT2,34,40,6
17560,2022-07-16,RT2,35,45,10
19561,2022-07-16,RT2,31,45,14
19563,2022-07-16,RT2,32,45,13
16559,2022-07-16,RT1,29,30,1
19562,2022-07-16,RT3,25,29,4
19561,2022-07-16,RT3,22,29,7
18562,2022-07-16,RT3,26,29,3
17558,2022-07-16,RT3,21,27,6
17562,2022-07-16,RT3,17,27,10
19559,2022-07-16,RT3,21,27,6
16559,2022-07-16,RT3,29,32,3
17560,2022-07-16,RT3,19,25,6
18561,2022-07-16,RT3,24,25,1
16561,2022-07-16,RT3,19,21,2
16563,2022-07-16,RT3,17,20,3
17561,2022-07-16,RT3,19,19,0
18558,2022-07-16,RT3,20,26,6
18560,2022-07-16,RT3,21,24,3
18563,2022-07-16,RT3,17,23,6
19560,2022-07-16,RT3,16,19,3
16560,2022-07-16,RT3,15,20,5
17559,2022-07-16,RT3,15,16,1
18559,2022-07-16,RT3,15,23,8
16558,2022-07-16,RT3,8,8,0
16562,2022-07-16,RT3,13,18,5
17563,2022-07-16,RT3,14,16,2
17564,2022-07-16,RT3,14,24,10
19558,2022-07-16,RT3,12,21,9
19559,2022-07-16,RT4,2,3,1
16562,2022-07-16,RT4,4,6,2
17562,2022-07-16,RT4,4,6,2
17561,2022-07-16,RT4,4,4,0
16560,2022-07-16,RT4,5,7,2
17558,2022-07-16,RT4,5,6,1
19558,2022-07-16,RT4,5,7,2
19563,2022-07-16,RT4,5,6,1
19561,2022-07-16,RT4,6,7,1
16561,2022-07-16,RT4,10,10,0
17560,2022-07-16,RT4,10,13,3
18561,2022-07-16,RT4,9,9,0
17564,2022-07-16,RT4,10,17,7
18560,2022-07-16,RT4,13,15,2
19560,2022-07-16,RT4,13,16,3
18559,2022-07-16,RT4,12,19,7
17563,2022-07-16,RT4,16,19,3
19562,2022-07-16,RT4,13,14,1
17559,2022-07-16,RT4,13,14,1
18558,2022-07-16,RT4,15,20,5
18562,2022-07-16,RT4,18,20,2
18563,2022-07-16,RT4,13,18,5
16563,2022-07-16,RT4,15,18,3
16559,2022-07-16,RT4,16,18,2
16558,2022-07-16,RT4,3,3,0
16559,2022-07-17,RT1,25,30,5
18560,2022-07-17,RT1,22,30,8
19562,2022-07-17,RT1,20,30,10
19563,2022-07-17,RT1,17,30,13
17558,2022-07-17,RT1,12,19,7
16558,2022-07-17,RT1,13,19,6
17560,2022-07-17,RT1,24,40,16
19558,2022-07-17,RT1,20,40,20
19560,2022-07-17,RT1,19,26,7
17561,2022-07-17,RT1,19,26,7
16560,2022-07-17,RT1,20,34,14
16561,2022-07-17,RT1,13,18,5
16562,2022-07-17,RT1,18,31,13
16563,2022-07-17,RT1,31,41,10
17559,2022-07-17,RT1,21,32,11
17562,2022-07-17,RT1,11,20,9
17563,2022-07-17,RT1,21,25,4
18558,2022-07-17,RT1,9,15,6
18559,2022-07-17,RT1,18,42,24
18561,2022-07-17,RT1,24,33,9
18562,2022-07-17,RT1,29,38,9
18563,2022-07-17,RT1,16,27,11
19559,2022-07-17,RT1,15,24,9
19561,2022-07-17,RT1,20,36,16
17564,2022-07-17,RT1,9,16,7
19562,2022-07-17,RT2,18,23,5
18563,2022-07-17,RT2,16,29,13
17561,2022-07-17,RT2,28,36,8
17558,2022-07-17,RT2,31,50,19
16562,2022-07-17,RT2,28,43,15
16561,2022-07-17,RT2,18,24,6
16558,2022-07-17,RT2,17,22,5
19560,2022-07-17,RT2,30,38,8
16563,2022-07-17,RT2,32,38,6
16559,2022-07-17,RT2,28,41,13
19559,2022-07-17,RT2,23,41,18
19558,2022-07-17,RT2,21,39,18
17559,2022-07-17,RT2,32,39,7
16560,2022-07-17,RT2,19,34,15
18562,2022-07-17,RT2,28,34,6
18559,2022-07-17,RT2,25,44,19
17563,2022-07-17,RT2,35,44,9
17562,2022-07-17,RT2,14,30,16
18558,2022-07-17,RT2,18,30,12
17564,2022-07-17,RT2,19,40,21
18561,2022-07-17,RT2,28,40,12
18560,2022-07-17,RT2,32,40,8
17560,2022-07-17,RT2,28,45,17
19561,2022-07-17,RT2,29,45,16
19563,2022-07-17,RT2,27,45,18
19563,2022-07-17,RT3,18,29,11
19562,2022-07-17,RT3,20,29,9
19561,2022-07-17,RT3,17,29,12
18562,2022-07-17,RT3,21,29,8
17558,2022-07-17,RT3,16,27,11
17562,2022-07-17,RT3,12,27,15
19559,2022-07-17,RT3,15,27,12
16559,2022-07-17,RT3,21,32,11
16558,2022-07-17,RT3,5,8,3
18561,2022-07-17,RT3,17,25,8
18558,2022-07-17,RT3,16,26,10
18560,2022-07-17,RT3,16,24,8
16561,2022-07-17,RT3,15,21,6
18563,2022-07-17,RT3,15,23,8
19560,2022-07-17,RT3,15,19,4
16563,2022-07-17,RT3,13,20,7
18559,2022-07-17,RT3,13,23,10
17560,2022-07-17,RT3,14,25,11
17561,2022-07-17,RT3,14,19,5
17563,2022-07-17,RT3,14,16,2
16562,2022-07-17,RT3,10,18,8
16560,2022-07-17,RT3,12,20,8
17559,2022-07-17,RT3,12,16,4
19558,2022-07-17,RT3,12,21,9
17564,2022-07-17,RT3,11,24,13
17562,2022-07-17,RT4,2,6,4
19559,2022-07-17,RT4,2,3,1
16558,2022-07-17,RT4,2,3,1
17558,2022-07-17,RT4,4,6,2
19561,2022-07-17,RT4,4,7,3
16560,2022-07-17,RT4,5,7,2
16561,2022-07-17,RT4,6,10,4
17560,2022-07-17,RT4,7,13,6
18561,2022-07-17,RT4,7,9,2
17564,2022-07-17,RT4,9,17,8
18560,2022-07-17,RT4,13,15,2
19560,2022-07-17,RT4,12,16,4
18559,2022-07-17,RT4,8,19,11
17563,2022-07-17,RT4,16,19,3
19562,2022-07-17,RT4,9,14,5
17559,2022-07-17,RT4,9,14,5
18558,2022-07-17,RT4,12,20,8
18562,2022-07-17,RT4,16,20,4
18563,2022-07-17,RT4,11,18,7
16563,2022-07-17,RT4,14,18,4
16559,2022-07-17,RT4,12,18,6
16562,2022-07-17,RT4,3,6,3
19563,2022-07-17,RT4,3,6,3
19558,2022-07-17,RT4,3,7,4
17561,2022-07-17,RT4,3,4,1
16559,2022-07-18,RT1,16,30,14
18560,2022-07-18,RT1,16,30,14
19562,2022-07-18,RT1,17,30,13
19563,2022-07-18,RT1,11,30,19
17558,2022-07-18,RT1,8,19,11
16558,2022-07-18,RT1,9,19,10
17560,2022-07-18,RT1,19,40,21
19558,2022-07-18,RT1,12,40,28
19560,2022-07-18,RT1,14,26,12
17561,2022-07-18,RT1,11,26,15
16560,2022-07-18,RT1,15,34,19
16561,2022-07-18,RT1,9,18,9
16562,2022-07-18,RT1,11,31,20
16563,2022-07-18,RT1,20,41,21
17559,2022-07-18,RT1,17,32,15
17562,2022-07-18,RT1,7,20,13
17563,2022-07-18,RT1,14,25,11
18558,2022-07-18,RT1,7,15,8
18559,2022-07-18,RT1,17,42,25
18561,2022-07-18,RT1,15,33,18
18562,2022-07-18,RT1,20,38,18
18563,2022-07-18,RT1,10,27,17
19559,2022-07-18,RT1,11,24,13
19561,2022-07-18,RT1,16,36,20
17564,2022-07-18,RT1,5,16,11
19562,2022-07-18,RT2,13,23,10
18563,2022-07-18,RT2,12,29,17
17561,2022-07-18,RT2,20,36,16
17558,2022-07-18,RT2,20,50,30
16562,2022-07-18,RT2,20,43,23
16561,2022-07-18,RT2,12,24,12
16558,2022-07-18,RT2,11,22,11
19560,2022-07-18,RT2,16,38,22
16563,2022-07-18,RT2,18,38,20
16559,2022-07-18,RT2,23,41,18
19559,2022-07-18,RT2,19,41,22
19558,2022-07-18,RT2,15,39,24
17559,2022-07-18,RT2,20,39,19
16560,2022-07-18,RT2,15,34,19
18562,2022-07-18,RT2,17,34,17
18559,2022-07-18,RT2,16,44,28
17563,2022-07-18,RT2,22,44,22
17562,2022-07-18,RT2,11,30,19
18558,2022-07-18,RT2,11,30,19
17564,2022-07-18,RT2,16,40,24
18561,2022-07-18,RT2,21,40,19
18560,2022-07-18,RT2,17,40,23
17560,2022-07-18,RT2,20,45,25
19561,2022-07-18,RT2,16,45,29
19563,2022-07-18,RT2,20,45,25
19563,2022-07-18,RT3,11,29,18
19562,2022-07-18,RT3,15,29,14
19561,2022-07-18,RT3,13,29,16
18562,2022-07-18,RT3,16,29,13
17558,2022-07-18,RT3,11,27,16
17562,2022-07-18,RT3,10,27,17
19559,2022-07-18,RT3,11,27,16
16559,2022-07-18,RT3,17,32,15
16558,2022-07-18,RT3,3,8,5
16562,2022-07-18,RT3,7,18,11
18559,2022-07-18,RT3,7,23,16
17564,2022-07-18,RT3,7,24,17
16560,2022-07-18,RT3,8,20,12
18560,2022-07-18,RT3,14,24,10
18561,2022-07-18,RT3,14,25,11
17559,2022-07-18,RT3,9,16,7
17563,2022-07-18,RT3,9,16,7
19558,2022-07-18,RT3,9,21,12
19560,2022-07-18,RT3,9,19,10
16563,2022-07-18,RT3,10,20,10
18558,2022-07-18,RT3,10,26,16
18563,2022-07-18,RT3,10,23,13
16561,2022-07-18,RT3,12,21,9
17560,2022-07-18,RT3,11,25,14
17561,2022-07-18,RT3,11,19,8
16560,2022-07-18,RT4,2,7,5
17558,2022-07-18,RT4,2,6,4
17562,2022-07-18,RT4,2,6,4
19563,2022-07-18,RT4,2,6,4
16558,2022-07-18,RT4,2,3,1
17560,2022-07-18,RT4,4,13,9
16561,2022-07-18,RT4,5,10,5
17564,2022-07-18,RT4,5,17,12
19559,2022-07-18,RT4,1,3,2
18560,2022-07-18,RT4,8,15,7
19560,2022-07-18,RT4,8,16,8
18559,2022-07-18,RT4,7,19,12
17563,2022-07-18,RT4,10,19,9
19562,2022-07-18,RT4,7,14,7
17559,2022-07-18,RT4,8,14,6
18558,2022-07-18,RT4,9,20,11
18562,2022-07-18,RT4,10,20,10
18563,2022-07-18,RT4,7,18,11
16563,2022-07-18,RT4,9,18,9
16559,2022-07-18,RT4,8,18,10
16562,2022-07-18,RT4,3,6,3
19558,2022-07-18,RT4,3,7,4
19561,2022-07-18,RT4,3,7,4
17561,2022-07-18,RT4,3,4,1
18561,2022-07-18,RT4,3,9,6
19563,2022-07-19,RT3,12,29,17
18560,2022-07-19,RT1,14,30,16
19562,2022-07-19,RT1,15,30,15
19563,2022-07-19,RT1,13,30,17
17558,2022-07-19,RT1,7,19,12
16558,2022-07-19,RT1,12,19,7
17560,2022-07-19,RT1,15,40,25
19558,2022-07-19,RT1,13,40,27
19560,2022-07-19,RT1,14,26,12
17561,2022-07-19,RT1,15,26,11
16560,2022-07-19,RT1,14,34,20
16561,2022-07-19,RT1,10,18,8
16562,2022-07-19,RT1,13,31,18
16563,2022-07-19,RT1,21,41,20
17559,2022-07-19,RT1,18,32,14
17562,2022-07-19,RT1,7,20,13
17563,2022-07-19,RT1,10,25,15
18558,2022-07-19,RT1,7,15,8
18559,2022-07-19,RT1,13,42,29
18561,2022-07-19,RT1,18,33,15
18562,2022-07-19,RT1,21,38,17
18563,2022-07-19,RT1,11,27,16
19559,2022-07-19,RT1,11,24,13
19561,2022-07-19,RT1,13,36,23
17564,2022-07-19,RT1,6,16,10
19562,2022-07-19,RT2,10,23,13
18563,2022-07-19,RT2,11,29,18
17561,2022-07-19,RT2,17,36,19
17558,2022-07-19,RT2,18,50,32
16562,2022-07-19,RT2,20,43,23
16561,2022-07-19,RT2,14,24,10
16558,2022-07-19,RT2,11,22,11
19560,2022-07-19,RT2,18,38,20
16563,2022-07-19,RT2,20,38,18
16559,2022-07-19,RT2,23,41,18
19559,2022-07-19,RT2,19,41,22
19558,2022-07-19,RT2,13,39,26
17559,2022-07-19,RT2,18,39,21
16560,2022-07-19,RT2,15,34,19
18562,2022-07-19,RT2,15,34,19
18559,2022-07-19,RT2,18,44,26
17563,2022-07-19,RT2,27,44,17
17562,2022-07-19,RT2,10,30,20
18558,2022-07-19,RT2,14,30,16
17564,2022-07-19,RT2,12,40,28
18561,2022-07-19,RT2,20,40,20
18560,2022-07-19,RT2,20,40,20
17560,2022-07-19,RT2,18,45,27
19561,2022-07-19,RT2,20,45,25
19563,2022-07-19,RT2,19,45,26
16559,2022-07-19,RT1,16,30,14
19562,2022-07-19,RT3,14,29,15
19561,2022-07-19,RT3,11,29,18
18562,2022-07-19,RT3,15,29,14
17558,2022-07-19,RT3,11,27,16
17562,2022-07-19,RT3,9,27,18
19559,2022-07-19,RT3,11,27,16
16558,2022-07-19,RT3,4,8,4
17559,2022-07-19,RT3,7,16,9
18559,2022-07-19,RT3,7,23,16
19558,2022-07-19,RT3,5,21,16
16560,2022-07-19,RT3,8,20,12
17563,2022-07-19,RT3,8,16,8
18563,2022-07-19,RT3,8,23,15
19560,2022-07-19,RT3,8,19,11
17564,2022-07-19,RT3,8,24,16
16559,2022-07-19,RT3,14,32,18
16562,2022-07-19,RT3,9,18,9
17560,2022-07-19,RT3,9,25,16
17561,2022-07-19,RT3,9,19,10
16561,2022-07-19,RT3,10,21,11
18561,2022-07-19,RT3,12,25,13
16563,2022-07-19,RT3,11,20,9
18558,2022-07-19,RT3,11,26,15
18560,2022-07-19,RT3,11,24,13
19558,2022-07-19,RT4,2,7,5
19563,2022-07-19,RT4,2,6,4
17560,2022-07-19,RT4,4,13,9
18561,2022-07-19,RT4,4,9,5
16561,2022-07-19,RT4,5,10,5
17564,2022-07-19,RT4,6,17,11
19559,2022-07-19,RT4,1,3,2
18560,2022-07-19,RT4,7,15,8
19560,2022-07-19,RT4,9,16,7
18559,2022-07-19,RT4,6,19,13
17563,2022-07-19,RT4,8,19,11
19562,2022-07-19,RT4,6,14,8
17559,2022-07-19,RT4,6,14,8
18558,2022-07-19,RT4,8,20,12
18562,2022-07-19,RT4,11,20,9
18563,2022-07-19,RT4,7,18,11
16563,2022-07-19,RT4,9,18,9
16559,2022-07-19,RT4,9,18,9
16562,2022-07-19,RT4,3,6,3
17558,2022-07-19,RT4,3,6,3
17562,2022-07-19,RT4,3,6,3
16560,2022-07-19,RT4,3,7,4
19561,2022-07-19,RT4,3,7,4
17561,2022-07-19,RT4,3,4,1
16558,2022-07-19,RT4,3,3,0
16559,2022-07-20,RT1,15,30,15
19562,2022-07-20,RT1,13,30,17
19563,2022-07-20,RT1,12,30,18
17558,2022-07-20,RT1,8,19,11
16558,2022-07-20,RT1,12,19,7
17560,2022-07-20,RT1,15,40,25
19558,2022-07-20,RT1,15,40,25
19560,2022-07-20,RT1,12,26,14
17561,2022-07-20,RT1,15,26,11
16560,2022-07-20,RT1,14,34,20
